text ,emotions,
"?????????? ????? ?????, ???????? ???? ?? ??????? ???????

??????? ????? ???? ????? ???? ??????? ???? ?????? ??? ???? ?????? ??? ???????? ???????, ???? ????? ????? ????? ??????? ??????? ????? ???????? ??? ????? ?????, ?????? ??????? ???? ???? ?????? ???   ????????? ???? - Marquesitas! ??! ??? ?????? ????????? ?? ???????????? ??? - ???????? ??????????, ??????????? ???????? ??? ??????  

?????? ??????? ????? ???????? ???????? ???? ????? ???? ???? ??? ???? ???? ??, ???????????? ????????? ???? ???? ?????? ???? ??? ??? ???? ????? ????????? ???? ??????????, ???? ???? ??? ????? ??????? ????? ????? ???, ????? ???? ???? ??????? ??? ????? ???????? ????? ?? ?????? ????????? ?????? ????? ???? ??? ????? ??????? ???? ???? ??? ??? ???? ?????? ??????? ???? ??????? ???? ???? ???, ????? ?? ?? ??????? ???? ????? ???? ??? ?????? ??? ???? (???? - ?????? ?? ??)!

?????? - ???? ??? ?? ?? ??? ??????, ????? ???? ???? ???? ???? ?????? ??? ?????? ????? ????? ???? ????? ????? ??? ????????? ?? ????? ??? ????? ???? ???? ???? ??? ??? ????? ?????? ??? ??? ??????? ?????? ??? ????? ?????? ???? ??? ?????? ??????? - ????? ???????? ??????? ??????? ????????? ????? ????? ?????? - ???? ??? ???? ???? ????? ???? ???? 

?? ?? ???? ??? ??? ???? ????, ?????? ???? ???? ??? ????? ?? - ???? ?? ??? ""Marquesitas"" ???? ??????? ???? ??? ???? ????? ?? ??? ?? ??? ??? ??? ??? ???? ??? ???? ????? ???? ???? ??????? ????? 

????????? ?? ???? ?????? ???? ?? ?? ????? ???? ??????, ??????????? ????? ??????????? ?? ???? ????????? ??? ???? ?????? ?????? ???? ???? ???????? ????????? ?????? ???? ?????? - ""???"" ???? ""??""? ???? ????? ??? ??? ???????? ????? ???? ??? ??? ?????? ???? ?????? ???? ???? ????? ??? ????? ??? ???????? ???? ????????? ???? ?? ???? ?? ??? ??? ?? ?????? Marquesitas ?????? ???, ?? ???? ????? ???? ?????? ??? 

???! ??? ???????? ???? ??????, ???? ????????? ????? ????? ??????? - ??????? ???? ???? ???? ??? ???????? ???! ??? ????! ???? ?????? ?? ??, ?? ??? ???? ?? ???! ???? ???? ???? ???? ?????? ????? ??? ????, ????? ???? ??? ??? ??? ???? ???? ?????? ??????? ?????? ????? ?? ??????? ???? ???? ???? ????! 

??? ??? ????, ??? ????? ??????? ??? ????? ???? ????????? ?????? ???? - ???????,  ?????, ?????, ??????????? ???! ?????? ?????? ???? ????? ???? ???, Marquesitas ??????? ?????? ????? ??????? ?? ??? ????? ???? ???????? ???? ??? ???????? 

???? ????? ???? ?? ?? ?????????? ????? ???? ????? ??? - ???? ??????? ????? ?? ???? ???/???? ????? ???? ???? ????? ???????? ?? ??????? ????? ???? ??? ???? ???????? ???? ???? ??? ???? ??????? ?? ????? ??????? ???? ???? ??? ??? ????? ?????? ??? ????? ????? ???????? ?? ??????? ????? ??? ???? ??? ???? ??? ??? ????? ?? ???? ???? ???? ??? ??????? ??? ??? ????? ????? ??? ???? ?? ???????? ??????? ?? ?????? ??? ???? ???? ???? ???? ??? ???? ?????? ????? ??? ??? ??????? ????, ???????? ???????? ???? ?????? ??? ??? ????????? ??? ???? - ???? ???? ???? ?????? ???????? ?????? ??????? ?????? ??? ???? ??? ???????? ?????? - ?? ??? ????? ?????? ????? ??? ???? ???? ???????? 

??? ?????? ??? ???? ???? ????? ??? ??? ?? ????? ???????? ???? ????? ?? ???????? ???? ???? ?????? ?? - ????? ???? ??????? ???? ??????? - ???? ?????? ???? ????? ?????? ?? ??? ???! ??? ???? ????? ?????? ??? ??? ????? ????? ????????? ??? ????? ????! ?? ???? ????? ??????? ?? ????? - ???? ????? ????? ????? ???????? ???? ???????  ?????? ???? ??????? ???? ?????? ??????????? ??? ????? ???? ?? ??????? ?????? ???? ???? ??????? ???????? ????? ???!

???? ???? ????? ????? ?????? Marquesitas ?? ????? ?? ???? ?????? ??????????? ??????????? ??? ????? ?????, ??? ???? ????? ????? ????

https://youtu.be/ryUVg4MpWIc",Joy,
"???? ??? ???? ???? ????-??????? ???? ??? ?????????? ????? ????? ????? ???? ??? ??? ???? ?? ????????, ???? ???? ??? ??????? ?????? ????? ?????????? ?? ??? 

????? ???? ???? ???? ?????? ??? ?? ??? ??????",Optimism,
"?? ????? ???? - 

???? ???? ?????? ?? ????? ?????? ?? ??????????? ?? ? ??? ??? ?????, ?? ?????? ???? ????? ???? ??? ????????? ???? ?? ??? ????? ??? ??? ????????? ???? ?? ? ??? ??????? ???? ?????? ???? ?? ??? ??????? ?????  

???? ??? ???? ????? ???? ??, ???? ??? ??????? ???? ???? ??? ?? ???? ??? ???? ????? ?????? ???? ??, ?????? ???? ???? ??? ?????? ??? ????? ????? ?? ??? ??? ????? 

?????? ???? ???? ??? ???? ?? ??? ??? ?????? ??? ???? ??????? ??? ??! ????? ??? ??????, ???? ?????? ??? ?? ???? ???? ????? ???? ????? ??? ??? ??????????? ???? ???????? ?? ???? ???? ???????? ???? “?????? ?????” ? ??????? “??????” ???? ??? ???? ????? 

???????? ??, ???? ??????? ?????, ???? ???????? ???? ??? ????? ???? ??????? ?????? ?? ???? ??, ?????? ????? ???? ?????? ??? ??? ??? 

“Twenty years from now you will be more disappointed by the things that you didn’t do than by the ones you did do.”

??? ????? ?????? ?????? ???????, ??? ??????????? ???? ??????? ??????? ????????? ?????, ??? ??? ?? ????????? ??? ??????? ???? ????? ??? ??? ??? ?? ???? ????? ???? ??? 

????? ??? ??? ??? ?????? ???? ???? ????? ?????? ??, ???? ???? ????? ??? ?? ?? ??? ????? ??? (???? ???? ???? ???? ??) ????? ??? ?? ????? ????? ???? ?????? ???, ??????? ???? ??????? ?????? ???? ????? ??????????? ??? ???? ?????, ?????? ???? ???? ???????, ??? ???? ???? ?????? ? ???????? ?????, ?????? ??? ???? ?????, ???? ???? ???, ???? ???? ???? - 

?? ?????? ????
?? ???? ???????? ??????, ?????????? ??? ????????
?? ?????? ?????
?? ????? ?????? ????
?? ?????? ??? ???? ????
?? ? ?? ??? ??? ??? ???? ??????, ???? ???? ?????????? ?????? ??????? ??? ???, ????? ????? ???????? ?? ????? ?????? ?? ??? ???? ??????
?? ???? ??????
?? ??????? ???? ???? ???? ??????? ????
?? ???? ????????? ??????????? ??? ???
??? ????? ???? ?????? ????
??? ????? ???? ?????????? ?????? ?????? ????
??? ?? ????? ???? ??????? ??? - ?????? ????? ?????????? ??????????? ???
??? ??? ??? ?????? ?????? ????? ????
??? ????????, ???????, ????, ????? ????? ?????? ????? ???? ????? ????? ?????? 
??? ???? ?????? ??? ?????? ????? ???? - ????? ??? ????????? ???? ?????? ????? ????? ??? ?????? ??? ?? ?? ????? ???!
??? ?? ??? ?? ????? ???? (????????? ???? ?? ???, ???? ?????? ???)
??? ???? ?? ??? ???????? ???? ????? ??? ???
??? ?? ?????????????? ????? ???? ?? ?????? ????????? ????? ????? ???? - ??????? ???? ???? - ??????? ????? ??????? ?????
??? ????? ?????? ????, ???? ????? ????????? ???
??? ????? ???? ??? ??? ???? ?????
???  ??? ??? ???? ????? ?? ????? ????? ???? ????????? ???? ???? ?????? - ?? ?????? ????? ?? ?????
??? ??? ???? ????
??? ?????? ???? ???? ?????? ???? ?????? ??? - ??? ???? ???? ????? ????? ?????? ?????? ?????? ?????? ???, ?????? ?????? ???? ?? ??????? ????? ???? 

??? ?? ????? ??? - ?, ?, ?, ??, ?? ??(?????, ??????, ?????? ??????), ??, ??, ?? (??? ????? ?????? ????, ??? ???? ????? ??? ????? ??? ????, ??????? ??? ????? ???? ??? ???), ?? ????? ????? 

?? ????? ??? -  ? (????? - ??? ????????), ?, ?, ??, ??? 

???????? ??? ???? ?? ???? ??? ?? ?????? 

?? ????? ??? ?? ?? ?? ??????? ?????? ??? ????????

??? ????? ???? ??? ??? ?? ???, ?????? ???????  

?????? ???? ??? ??? ???? ?????? ??? ??? ?????

????? ??? ????

???? ??? ?????? ??? ???, ??? ??????? ??????? ???? -  “The best time to plant a tree was 20 years ago. The second best time is now.”",Remorse,
"“Freedom is just another word for nothing left to lose”

??? ??????? ??????, ??????? ?????? - ??? ?????? ?????? 

????? ?? ?????? ???? ????????? ??? ???????? ??? ???? ????? ???? ?????????? ???????????? ???? ?? ?? ????? ????? ?????? ?????? ???? ???? ????? ??????? ???? ???? ????? 

?????? ???? ???????? ????? ??? ???? ???? ????? ???? ???? ?????? ??????? ?????? ????? ????? ??? ???? ????? ?? ????? ?????? ???? ????? ??? ???? ??????? ??? ????? ??????? ?????????? ????? ?????? ?????? ??????? ???? ???? ???? 

????? ?????????? ?????? ???? ?????? ??? ??? ??????? ????? ?????? ????? ??????? ???? ???? ???????? ????????? ????? ???? ???? ?? ??? ????? ??????? ???? ?? ??, ??? ??? ???????, ??????? ?????, ???? ?????? ???? ???? ????? ?? ???? ???? ??????? ???? ?????? ????????????? ?? ??????? ?????? ???? ?? ????? ?????? 

?? ???? ???? ???????? ??????? -

??????????? ????? ???? ??? ????? ?????????? ??? ??????? ??? ?????? ?????? ??? ???? ????? ???? ???? ??? ?? ???? ????? ???? ????? ??? ???? ??? ??? ??????????????? ??????? ???????? ????????, ?? ????????? ??????? ???????? ???? ??????????? ??????? 

???? ????? ?? ?????? ????? ??????????? ?? ???? ???? ????, ?? ??? ????? ????????? ???? ???? ??? ??????? ??? ??????? ??? ???? ?????? ????? ?????? ???? ???? ????? ???? ??? ??????? ?????? ???? ??  ???? ??? ??? ??, ??????? ????? ????????? ???? ?? - ?????????? ??? ???? ???? ??????? ?? ????? ???????? ???? ???? ???????? ?????? ??????? ?????????? ???? ??? ?????????? ??? ?????? ???? ????? ??? ??? ?????? ?????? ???? ?? ??? ???? ??? ? ?????? ???? ??????? - ?????? ???? ???? ?? ?????? ?? ??????????? ???? ?????????? ????????? ?? ???? ????? ??????? 

????? ???? ???? ?????? - ????? ?????? ?????? ????? ????????? ????????? ??? ????????? ??? - ????? ?? ???? ???? ????? ???? - ????? ?????? ???? ???? ???????? ?????

?? ?? ?? ??? ??? ??????? 

?? ???? - 

?????? ?????????? ???, ????????? ????????? ???????? ?? ????, ?????? ????????, ?????????? ???? ??????? - ??????????? ???????? ?????? ????? ???? ???????? ??? ??? ??????? ?????? ???? ???? ?? ??????? ?? ?? ???? ????? ??? ????, ???????? ????????? ?? ?? ?????? ?????? ???? ??????? ????? ??????, ?????, ????? ???? ??? ?? ???? ???? ???????? ????????? ????? ??? ???????????? ?? ??? ?? ????? ??? ????, ?????? ?????????? ?????????? ???? ?????? ??? ????, ??????? ?????? ???? ??? ????? ?? ?????? ?????? ??????? ??? ??? ?? ?????? ????? ????? ?? ??? ??? ??? ??????????? ???????????? ?????????, ?????? ????????, ?????? ?????? ?? ???????? ???? ???? ??? ???? ??????? ????? ???? ??? ????? ? ???? ??? ???? ???????????? ???, ???? ?? ????? - ??? ???, ????????????, ?? ???? ?????? ??????? ?? ????? ??? - ???? ??? ????? - ?????? ??? 

?? ??? ?????? 

?? ??? ??? ??? ?? - ???? ??? ??? ???? ????? ??? ???, ????? ????? ?? ??? - ???? ???????? ??? ???? - ???? ???? ??? ???? ??????? ??? ?? ???? ??? ???? ??? ????? ??? ??????? ???? ????? 

??? ?? ??????? ???? ??? ??? ????? ???? ???? ??? ????? ????? ???? ???? ???? ?????? ????? ???? ??? ???      

?? ???? ????? ??? ???????? ????? ???? ?????? ?????? ???? ???, ??? ??????????? ???? ??????? ?????? ???? ??? ???? ???? ????? ???? 

??????? ??????? ??????????? ???? ???? ?? ????? ????? ??? ??????? ???? - ?????? ??? ????? ?? ????? ?????? ???? ?????? ??? ????? ?????, ??????? ????????? ???? ???? ???? ????? ??? ?????????? ???, ??? ??? ??? ?? ???? ??? ??? ??? ??? ??? ??????? ??? ?????? ???? ???? ???? ????? ?????? ???!

????? ???? ??? ?????? ???? ??? ??????? ???? ??, ????? ???? ???? ???? ???? ??? ?? ?? ?? ??????? ?? ??? ??????? ?? ??? ????? ???? ?????? ?? ?????? ?????  

??? ??? ???? ??? ??? - ??????? ??? ???????   ?? ????? ????? ????? - ?????? ?????? ???? ???? ?? - ???? ????? ???? - ??? ????? ?? - ???? ??? ????? - ?????? ???? ???? ??? ??????",Optimism,
"????? ???????????, ??????????? ??? ????????

????? ???????????

??????? ??? ?? ??????? ???? ??? ???? ???? ??? ????? ????, ??? ??? ??????, ???? ????? ???? ???? ??????? ????? ??????? ????????? ??? ??? (??? ??????? ?? ??? ????? ???!)? 

????? ??????????? ?? ????????? ??????????? ?? ?? ???? ??? ???? ???????? ??????? ?????? ???? ???? 

???? ???? ??????? ??? ?? ?????? ???? ?? ?????? ??? ????? ?????? ????? ?????? ????? ????????? ?? ??????? ?? ?????? 

?? ????? ??? ????????? ??????? - ???? ????? ?? ????? ??????? ???? ?? ????? ??? ?? ?????? ???? ????? ??????????? ???? ???????? 

??? ?????? ???? ???? ??, ??? ????? ??? ??????????? ???????? ????? ??????????? ??? ???? ???? ??? ??? ?? ????? ??? ???? ?? ??????? ??????? ???? ?? ???? ??????? ???? ?? ????? ???? 

?? ??? ????? ??? ??????????? ???? ????? ??????????? ???? ???? ???? ?????, ??? ??????! ?????? ?? ???!

???????????

??????? ????? ???? ????? ???? ???? ???????? ???? ?????? ???? ???? ???? ??????? ??? ??? ?????? ???? ??? ??? ??? ??? ???? ?????? ???, ??? ??? ???? ?????? ????? ????? ?????? ???? ???? ??? ???? ?????? ??! ???? ????? ????? ??? ?????? ???? ?????? ??? ?????? ?????? ????? ??? ???? ???? ????? ???? ?? ????? ??? ????????? ???? ??? ????? ?????? ?????? ??????? ???? ??? ??? ?????? ????? ???? ??? ????? ???? ????? ????? ??? ??????? ????????????

????????

??? ???? ??????????? ? ????? ????? ????? ????? ???????? ???? ???? ??? ?????? ????? ??? ???? ??? ???? ?? ????????? ?? ??? ???? ??????? ????? ??? ??????? ???? ????? ??? ?????, ??? ?????????! 

??????? ??????????? ????? ????? ????? ?????? ????? ???? ??? ????? ????, ?????? ????????? ???? ??????? ????? ?????? ??????? 

??? - ???? ?????? ????? ???????????, ??????????? ?? ???????? ?? ???????? ?? -  ??????? ??? ???? ??????? ????? ??? ???? ??? ???? ?? ????? ???? ?? ?????? ??? ??? ???? 

?????

#fuadoncorona",Desire,
"????? ???? ?? ???? ??? ???? ??????? ????, ????? ??? ?? ????? ???? 

??? ??????, ???? ?????? ??????????? ???????????? ??????? ????? 

???? ??? ""????? ????"" ?????? ???!

#fuadoncorona",Optimism,
"???? ????????? ???????? ????? ???? ?? ??? ???????? ???? ????? ???? ??????? ????? ?????? ???? ??? 

????? ?? ????? ?????? ????? ?????????? ? ????????? ???? ???? ????? ??? ?? - ????? ????????? ??? ???? ??? ???? ??? ???? ??????? 

??? ????? ????? ???? ???? ?????? ??????? ???? ????? - ??? ???????? ??? ????",Desire,
"???? ???? ????????????? ???? ?????????? ????? ?? ?? ????, ???? ?????? ????? ??? ????????   

?? ?????????? ???? ??????? - ????????? ?? ????? ???? ?? ????, ??? ??? ??? ???, ???? ???????? ??????? ? ??? ???? ???????? ??? ??????? 

?? ???? ???? ????????? - ????? ??? ???? ???? ?????? - ??? ???? ???????? ????? ????? ?? ??????????? ?? ??? ????? ??? ??????? ????? ????? ?????? ?????? ??? ??? ?????? ??? ???? ??????????? ?????? ???? ????? ??????????? ?? ???? ??????? ???? ?????? ?????? ?? ???? ????? 

?? ???? ??? ???????? ?? ??????? ??? ???????? ????? ? ??? ???????? ???????? ?????? ?????? ??? ??? ??????? 

?? ???????????? - ?? ??? ??? 

?? ??????? ?????? - ????? ????? ?????? ???+ ???????? ???? ??? ??? ???? ???? 

?? ??????? ?????? ?????? ?????? ????? ?? ????????? ? ??? ??? ??????? ??????, ???????? ?????, ???????? ??? ??? ????? - ?????????? ????? ??????? ??? - ??????????? ????? ??? ?? - ??? ????????? ????, ????? ?????? ?? ?? ??? ???? ??????? ???? ?????? ????? ?????? ???? ?? ?? ???? ??? ??????? ??? ?? ?? ??????? ???? ???? ???????? 

?? ???? ???? ??????????? ?????????? ????? ??????? ??? ?????? ?? ????? ? ?????? ?????? ?? ?????? ???????????? ? ?????? ???????????? ??? ????? ?????? ????? ??? ????? ???? ??? ???? ???? ???? ?????? ?? ??? ???????? ???? ??? ???? ????? ???? ?????? ???? ??????? ?????? ?????? ???? ?? ????? ???? ?? ????????????? ???? ?????? ?? ????????????? ????????? 

????? ????? ?? ???????? ?? ???? 

?????, ????? ?? ?????? ????? - ???? ???? ??? ???????? ????? ???  

?????????? ??? ?????? ?????? 

????, ???? ?? ??? ? ???? ??????, ??? ?? ????? ?????? ???  ????? ?? ??????? ??? ???? ????? ????, ??? ???? ????? ?????, ?????? ????? ???? ???? ???? ??? ?? ???? ????? ???? ?????? ???? ??? ????? ?????? ??, ????? ??? ?????? ????? 

?? ????????????? ???????? ???? ????????? ??????? ??? ??? ?? ????? ?? ???? ???? ?????????, ??? ???? ??? ??????????? 

?? ????? ??????? - ????? ??????? ???? ??????? - ????????? ???? - ???+ ???? ???-? 

??? ????? ?????? ???? ???????? - ???? ???? ?? ????? ??? ??? ???? ?????? ???? ???? ?????? ??? ?????? ??? ???? ????? ??? ??????? ???? ??? ???? ????????? ?????? ???? ???? ?? ???? ?? ???? ?????? ?????????? ???? ?????? ????? ?????? ?? ?????? ???????? ???? '?????' ???-??

????? - ?????? ??? ?? ??/?? ??? - ????????? ?? ????? ???? - ?? ???? ????????????? ???? ????? ??? ??? 

??? ???? ?? ??????? ???? ?????? ???? ???? ?? ??? ????? ????? ???? ?????? ?????? ?????? ???? ????? “?????????? ???? ??? ???? ??”, ???? “???? ?? ???? ?????, ????? ????? ?????” ???? — ???, ???????? ???? ??????? 

?????? ??? ??? ??? ???? ??? ??? ???? 

???????? ?? ?????? ????? ???? ?????

- ?????? ?????!

?????? ??????

- ?? ????? ?????????????? ?????, ??????, ?????? ???? ????? ?????? ???? ???????? ??? ?????? - ???/??? ??? ???? ??? ????? ???? ???? ???, ??? ??????? ?? ????? ??? ???? ?? ????? ????? ????? ????? ????? - ????? ????, ?? ????? ???? ???????? ??? ??? ?? ?? ????????? ??? ??????? ????? ???????, ?????? ?????, ???????? ?????? ????? ? ????? ???????? 

?? ?????? ????? ?? ???

- ?????? ??????? ??, ??? ?????????-?? ???? ? ??????? ??? ???? ??? ????????? ??????? ????? (???? ??????, ????, ?????? ????? ?????????) ???? ??????? ?????? ?? ???????? ?????? ????? ?????? ?????? ??????????? ???? ? ?? ???? ????? ????? ???? ???? ??????? ????????

?? ???? ????? ?? ???

- ?? ????? ????? ?? ????? ????? ???? ??? ??????? ???????? ???+ ??? ?? ?????? ?????, ????? ???? ????, ????????? ??????? ???? ??? 

??? ?? ????????????? ???????? ???????? ??? ??? ????? ????? 

- ??! 

????

- ?? ??? ???? ??, ???? ????? ????? ????? ????? ????? ?????? ????? ???? ???? ?? ????? ?? ????? ?????? ???? ???????  ???? ???? ???? ?????? ??? ??? ?????????? ??? ??? ??? ????? ???? ???? ??? ???? ????? ??? 

??????? ????????? ???????? ? ?????? ???????? ??? ??????? ??? ???? ??????????? ???? ?????? ???? ??????? ???? ??? ??? ? ??? ?????? ?? ?? ???? ??, ??? ?? ????????? ????? ??? ????? ???????? ?????, ????? ?????? ????? ???? ??? ?????????? ??? ??? ?????? ???? ?????? ?????? ??????? ?? ?????? 

?????-?????????????? ?? ????? ???????? ???????? ?? ??? ? ?????

- ???? ??? ?? ??, ?? ???????? ???? ??? 

????? ?? ? ???????, ?? ?? ??????????????? ????? ???? ???? ?????? ??????? ??????? ???????, ?????? ?????? ???? ?? 

????? ??????? ??? ??? ??? ??? ???? ??? ???????? ???? ?????? ?????? ???? ???????? 

?????? ??? ???? ?????? ?????? ??????? ?????? ????? ?? ????? ???? ?? ?????? ??? ??? ????? ?????? ?? ?????? ??? ????? ?? ???? ?? ??? ???????? ??? ??? ??? 

?????? ????? ???? ?? ?????? ???????? ?????? ?????? ?????

- ???? ??? ?? ??? ??? ???? ?????????, ?????? ????? ???? ??????????? ???? ????? ????????? ???? ??????? 

??? ????? ????? ????? ?????? ????? ?????????? ?????????, ???????? ??????? ?????? ???? ????????????? ?????? ??????? ????? ??????????? ???? ???? ???? ???? ????? ????? ????? ???? ????? ???? ????? ?? ????? 

??????? ??????

??  ????? ????? ?????? ????? ?????? ????? ????? ??????? ???? ??? ????? ?????? ???? ?????? ????? ??? ???? ???? ????? ????, ????? ???????? ??? ????? ????? ?? ????? ?? ???, ?????? ????? ?????, ????? ???????? ???? ???? ?? ??? ??? ?? ????? ?? ?????? ?????, ????? ?? ????? ?? ????? ????? ????? ?? ???? ???? ??? ?????? ????? ??? ????? 

?? ???? ?????? ??????? ?????? ???? T20 ?????? ???? ??????? ? ????? ??? - ???? ???????? ????? ???? ????? ????? ???????????? ???? ??? ????? ????????? ????? ??????? ????? ???????? ????? ???? ?????? ?????, ??????? ?? ?? ????? ??????? ??????? ????? ??? ?? ??? 

???? ???? ????? ??????? ????, ?????? ????????? ?? ??+ ?? ?? ????? ??? ??? ??????? ????? ??? ?????? ?????? ?????? ??????? ?? ???? ???????? ???? ????? ???? ???? ??? ???? ???? ????? ??? ?????? ??? ????? ??? ???????????? ???? ???? ??? ?????? ???? ??????? ???? ??? ??????? ??????, ??????? ???? ??? ??????? ?????? ?? ????? ??????? ????? ?????? ?????? ?? ?????? ?????? ???? ????? ????? ?????? ???? ?? ??????, ?????? ???? ?????? ?? ?????? 

??? ???????? ????? ???? ???? ?? ???????? ???? 

?????? ??????? ??????? 

????? ???, ????????? ????? ??? ??? 

???? ??? ????? ????? ??? ??? ?? ? ??????? 

??? ??????? 

??????? ??? ??????? 

- ?????",Optimism,
"??????? ?????????? ????? ??? ???????? ????? ???? ??? ???? - ?????? ????? ???? ???? ????? ????? ???? ????? ????? 

???? ?? ???/???/??? - ???????? ?? ????? (??????) ???? ??? ????? 

""?????? ??????????"" ????? ????? ????? ?????? ????, ????? ???? ?????? ??? ????? ?? ????? ???? ???? ???? ????

??????????, ???? ???? ????? ??????? ??? ?? ?? ????????? ??? ??  :-) !

?????? ?????????? / Itiuti Hatahati",Dissapointment,
"""???? ???? ????????? ????????,
????? ???? ????? ??????? ???!""

??! ??? ??? ???? ????? ??????, ????? - ??????? ??? ???? ??????!",Remors,
"????? 

 I wish to be a dad like him!",Love,
"????????? ???????? ????? ????????? ?????? ???????? ?? ????? ??? ???? ??? ????????? ??????? ????? ?? ?????? ???? ????? ?? ??????? ???? ???? ???? ?????? ????? ?? ??? ?? ????? ! 
(????????????? ????? ????????)",Confusion,
"???? ???? ??? ????? ????? ?? ????, ???? ????, ?? ????? ??? ?????? ???? ???? ???? ?? ????? ?????? ????? ??? ???? ??????? ?? ??????? ????? ?? ???? ??? - ?????? ???? ???? ??? - ??? ??? ??? ???! ??????? ???? ??? ??? ???, ????? ??????? ???? ???? ???? ??? ???? ?????, ??? ???? ?? ????? ????????

??? ?? ?? ????? ????? ???? ???, ?????? ???? ???, ???? ???? ???????? ??? ???? ???, ????? ????? ?????? ???? ????? ????????? 

????? ?? ????? ?? ??????? ??? ?? ?????? ????? ??? ????? - ????? ??? ???? - ???? ??? ????? ?? ??? ???????? ?? ???? ????? ?????? ??? ?????, ???????? ??? ???? ????? ???????  

??? ???????? ????? ??? ???? ??, ?????? ????? ??? ???? ?? - ??? ???? ?????? ????????? ???? ????? ????????? 

????? ????? ???? ????? ????? ????? ??? ???? ??? ???? ??????????? ???? ???????? ??? ?????? ?????? ??? ?? ????? ?? ????? ??? ??????? ??? ??????? ?????? ???????? ?????? ???????? ??? ???? ????? ?? ?????? ????? - ??? ???? ????? - ????? ??? ??? ????? ??? ??? ???? ????? ???????? ?? ?? ????? ??? ????? - ???? ??? ????? ???????? ??? ????? 

??? ????? ??? ???? ????? ???? ???? ????? ?????? ???? ?????????? ????? ??? ?? ?? ??? ???? ???? ??? ?? ????? ????????? ???? ???? ????????? 

??????? ??????? ???? ????????? ???? ????? ???? ???? ??? ????? ??????????? ???? ????? ????? ?????? ???? ???? ???? ????? ???? - ?????? ??????? ???? ????? ????? ?? ???? ????? ?????? 

#????????????",Optimism,
"???????? ????? ?????
????? ??? ???? ??
?????? ????, ?????? ?????
???? ??? ???? ??? 

???? ??? ????? ?????
??? ???? ????-???
????-????? ????? ????
?????? ?? ??? ?????? 

????? ????, ????? ????,
?????? ????? ????????,
????? ??? ??? ??????
???? ???? ????? ????

???????? ????? ?????
????? ??? ???? ??
????? ???? ???? ?????,
???? ????? ????????? 

???? ????? ????? ?????
????? ?????? ??????
???????? ????? ???
????? ???? ??????? 

??? ???? ??? ??? ??
?????? ???? ?????
????? ??? ???? ?????
???? ??? ?????? ??? 

??? ???? ????? ????
????? ????? ????????
???? ????, ????? ???
???? ??? ???????? 

????? ????? ????? ????
????????? ???? ??
???? ????? ????? ????? 
????? ??? ????? ??? 

????????? ????? ??!

????? ???, ??????-???
????? ???? ????? ??
????? ???? -
??????-????-????? ?? ??????? 

---------------------------
?????, ?? ??????????, ????",Desire,
"?????, ????? ???? ?? ???? ???????? ??????? ??? ???? ????? 

??????? ???? ???? ??????? ??? ????? ?????? ??????? 

?????? ?????? ???? ???? ???? ???????? ?????? ???? ????? ????? ????? ?????? ??????? ??????? ?????? ??? ???? ????????, ?????????, ?????? ?? ?? ??????? ?????? ??? ??????? ?????? ??? ??? ??? ??? ??? ??????? ???? ???? ??? ??? ?????? ?? ?????? ??? ???? ?????? ?????? ???? ??? ????? ???????????? ??? ?????? ??????? ????? ???? ???? ???? ?? ??, ??????? ????? ?????-?????????? ??? ??????? ?? ?????? ???, ??? ?????? ????? ??? ?????? ??? ???? ?????? ???? ??? ???? ??? ???? ????? ???? ??? ???? ?????????? ?? ????? ????? ????? ??? ???? ??????? ?? ??? 

?????, ???? ????????????? ??? ?????? ??????? ????? ?? ????? ???? ?????-?????? ?? ?? ???????? ???????? ????????? ???? ??????? ?????? ??????? ????? ??? ??????? ?? ??? ???? ?????????? ????? ???? ???? ???????? ??????????? ???? ???? ????? ???? ????????? ???? ???? ????? ???? ??? ???? ?? ?? ???? ?????? ?? ????? ?? ????????? ???? ?? ?? - ??? ??????? ????? ?? ????????? ??? ??? ??? 

??? ???? ????????? ?????? ??????? ????????? ???? ????? ??? ??????? ????? ????? ??, ????? ?????????? ?? ???? 

????? ???? ??????-???????? ???? ?? ????? ?????? ??????? ?????? ??? ??? ????? 

????? ?? ??????? ??? ?????    

???? ?? ???? ????",Remorse,
"'?????? ?????????' ??????? 

?????? ?????? ??? ????? ???? ?????? ?????? ?????? ?????! ??? ???? ????? ??????? 

???????? ???? ??? ????? ?? ?????? ???! ????? ????? ???????? ??? ??? ??? ????? ??????! 

????????? ??????? ??????? ???? ???? 

?? ??? ??? ?????? ?????? ??????? ????? ??????! 

???????? ?????????? ?? ??? ?????? ?????? ?? ????? ???????? ????? ?????? ???? ???? ?????? ???????!",Gratitude,
