text,images,videos,gender
Stay strong. Praying for you my brother. EVeryone please keep him in your prayers. May the Almighty Allah bless you to get well soon. Ameen!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/104167574_10163880894395357_6870869900750276433_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8Wd8G4UWXsUQ7kNvgEnp9Zz&_nc_ht=scontent.fird1-1.fna&oh=00_AYCdsFzPYKafGtyYcg2OBIB1p1nM8bmWU57uSwITS_6EeA&oe=668F8082'],[],m
Today's timing! ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/84119805_10163880219510357_7053299686411025966_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GLQG4sJcBm4Q7kNvgHQSm9a&_nc_ht=scontent.fird1-1.fna&oh=00_AYCX5HdQuNpnaeCfg74M-GSR0p_Zzek7lcSlz-el6BVr7Q&oe=668F7E89'],[],m
Running time! ,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/636668593864567/?__cft__[0]=AZXtShgj1M50wFJSStxQCKce-cSIf9pAXWekZfVL_TEhTu6sJZtX98uv0sXqsVHzAG17-MaaVNP-bISEJreTsCCdIK2jzhqS-Tlpja3XIjOoMqFAL4ftJWeXNzkg10c0-wsYTNzaGMU1ae0NxL7u9UHxw30v4Tze2oja5HMjANqc_m_Sc0CsfnBVX2TTpU5Sv06ks9DVixP2qbpIYCLi4tUIcOqbVyy5I_A9favOj-cc0g&__tn__=%2B%3FFH-R'],m
Former Bangladesh left arm spinner Ramchand Goala passes away this morning. We mourn for the loss. May his soul rest in peace.,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/104287199_10163874586300357_3774343578357204973_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KBSZ551tjI8Q7kNvgFaQcc1&_nc_ht=scontent.fird1-1.fna&oh=00_AYAgMGEj90pfMRpTQycVW1qH03lHfc3doMhFhpPBP_ZwXg&oe=668FAC17'],[],m
,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/644367546155758/?__cft__[0]=AZX63c0sb9nzazOvWsvUn6hJM2GPguGFGomcioax7NDnZ99IiMfjNzML28ugh5BT4ZSapuY3mcqq7cTRZ1ingBLeegxAhgm4H4gbmZVeIj5NhFHXl9ZdsRkSgilHHNGtNBCH8p_Pqe4dQokQbqcFOmHtfCW-fJKrxkuNikmkkTsCCjPUAYK5ad__jNDDPux0k1WXPgRhgeFJmvOpdFygbz3POFdByPNkHAelykxjrGfMYw&__tn__=%2B%3FFH-R'],m
"চলছে, চলবে ইন শা আল্লাহ।",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1584616625041580/?__cft__[0]=AZUPZbz0ipeenHTclD3V7Ldbm9XUMQt3W3-WwggrarpmXYRQ6povXG6Aa021svaABo3nCoKhggV0iM75YjXUSZvg-JbtYB6uU9GPp2mA8JoM4TVlraXsrqOuSSGQklH5KwnygjF5PPNkmcBS777fZS0hVggohc06dEVZSd5vB9PnrJAJrhwjIBCwnFh1s7vohHnpsR9BIZjCpkqNjxIiKokqbVVuKsohsQ2CQ_LDrBnueg&__tn__=%2B%3FFH-R'],m
I've forgot to mention this one! ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/103326499_10163854759255357_7870401037932454014_n.jpg?stp=dst-jpg_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ffffHG8czdoQ7kNvgHAI7MF&_nc_ht=scontent.fird1-1.fna&oh=00_AYC4uWmNpsrYWVTVq-EQ2TXOIKAd0iQXYNI7p5NopvyaVg&oe=668F8FFE'],[],m
Easy or not!!!!??????,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/102998779_10163853808090357_7236455268642720308_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3gCS4NmtI5wQ7kNvgHEpwX5&_nc_ht=scontent.fird1-1.fna&oh=00_AYCV5M794detzeqtTsy7mREXRy597pJDxHPjKm2sGlvvOg&oe=668F8A75'],[],m
A salute to all the frontline workers!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/84085845_10163838236260357_2260656728224448331_n.jpg?stp=dst-jpg_s640x640&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ItbRjoDMrI8Q7kNvgET8Yba&_nc_ht=scontent.fird1-1.fna&oh=00_AYCBi9lngGJHnmzyJwj96TJdWz9pRUQyCmDQR0bU3qREOQ&oe=668F90DF'],[],m
Tryng hard to keep myself fit.,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/625684028306917/?__cft__[0]=AZXLJvwm3uGWGV4V_eAubBLI7_s9IvAlGL6i4IQbd-cLEPvcpSBzzmeOqMDNvL1qQE15-U8CagOxjCci_6Wa1ok42lghfmYBPQxjCdXICI7IAi52xzUxY7dsavIfkOBuP6rGEM7CZLvjmPC9_ScYd5BVwXgX5jQDw15Lgc_Y2KLvdfeaiA6_FXyQvt_LqaJM3TvAEu0UayBu0xO5xIpRirYq_vBizySM6soRZJADZ7uoJQ&__tn__=%2B%3FFH-R'],m
"#OnThisDay in 2017, Mahmudullah Riyad scored his 3rd ODI hundred to lead Bangladesh to a memorable victory against New Zealand in Champions Trophy.",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/102698043_10163822217735357_4056972030207860730_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=shQ8fJcXKsgQ7kNvgE3mlDs&_nc_ht=scontent.fird1-1.fna&oh=00_AYD1q7Q01NMFKZHpOYsg10rZWtEPoN1cnO-e2HHblb_GIQ&oe=668F93C4'],[],m
,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1191767414510706/?__cft__[0]=AZUx58sANcGVgAZVvk1UfLDNA5EFVEeeiNIu1WnxxGXjZkJvp-k6z9foTaABwC3KKGIvqiFvGnZu4qb4UQ1MUK_S5UmwFMBaLByHifcgBZWD5ePB5-xNbyD_63H2dnKs7faLUpyxP5AhqN6OZDeMVc53NW2-x7VMy-1kcwxMFUev8H5Qnk6C2HInN_F8VSnfIDPQ8Uk55xvOgdSk3RiHuw5xqgdOEZG4BB05YC3L-s-76A&__tn__=%2B%3FFH-R'],m
I was a bit bored with routine running. Tried a different cardio. Alhamdulillah feeling good now.,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/606412676746446/?__cft__[0]=AZUpRXVqo1BneAeR3E7UF96RNmvyrSZ3mSNuvG1uYMfM_OFV4mB9ADD_0fQm7upBtWoc_RkZqHK9mJLBi-Jo6YZtmCsR6fYcjGbTi45Bf2RfZuiXn1hDakQdoPxWe8l-3el79GfWjCQWP6oDRJYthPCzu7JWxlhDj96t3je-IPZwS58sebK5oQWpjo8txkQB9bR2KJ95rfxmeapEKktFl4gc8O1KZTLcUU-kuxylw8K2VA&__tn__=%2B%3FFH-R'],m
"আসসালামু আলাইকুম।
আমাদের প্রিয় সার্কিট হাউজ মাঠে তোলা ছবিটি।আমার ক্রিকেট খেলার হাতেখড়ি এই মাঠেই।আমার ক্রিকেটের পথচলার শুরু এখান থেকেই।আমার মনে হয় ময়মনসিংহের সমস্ত ক্রীড়াবিদদের জীবনের শুরু এই মাঠেই।যখনই ময়মনসিংহে আসি,এই মাঠে আমি অন্তত একবারের জন
‍
্য হলেও যাই। তা সে দিন হোক অথবা রাত কারণ এই মাঠের সাথে অনেক স্মৃতি, অনেক আবেগ জড়িত। এই মাঠের উন্মুক্ততা ময়মনসিংহের সংস্কৃতি ও ঐতিহ্যের সাথে জড়িত।বর্তমানে এই মাঠকে ঘিরে বেশ কিছু উন্নয়নমূলক প্রকল্প হাতে নেয়া হয়েছে।উন্নয়নকে আমি স্বাগত… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/102664042_10163801531725357_7208853257714663424_n.jpg?stp=dst-jpg_s720x720&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6JSwSerINmYQ7kNvgF8GYTR&_nc_ht=scontent.fird1-1.fna&oh=00_AYDBhsd6XIStn2iBITOKeBepBXLBwbp0geXVXV0akFHCWg&oe=668F8460'],[],m
Jummah Mubarak ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/101395849_10163799705670357_2604522237637689344_n.jpg?stp=dst-jpg_s640x640&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yqLjtYlHKFgQ7kNvgGpFhMx&_nc_ht=scontent.fird1-1.fna&oh=00_AYAR1qjnOA0WcMRLBkFFJYowgzHA1vwwzMYr8SryoB5E1Q&oe=668FAD6A'],[],m
No alternative of running ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/101665690_10163793909885357_1179011154597380096_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qxV6f8XY9UgQ7kNvgG-qyer&_nc_ht=scontent.fird1-1.fna&oh=00_AYDAje0GJI7_XLSvsLkwxup9dCwAAtzoWyTLO1x2UfRVzA&oe=668FA72C'],[],m
Time to play with Mario's Snakes ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/101407869_10163777639340357_6654821864013037568_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=23DrbaIri2cQ7kNvgHr0EaI&_nc_ht=scontent.fird1-1.fna&oh=00_AYDtDTUDrED83fvb_ITFotzSLM3OfBwzNjcV5BDFavXb8A&oe=668F931E'],[],m
He just loves to play with my stuffs ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/101423058_10163771009385357_4767880711828930560_n.jpg?stp=dst-jpg_s640x640&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ame2fH0vSdgQ7kNvgGH2ikz&_nc_ht=scontent.fird1-1.fna&oh=00_AYAYZDuj_eJb4Eyw90W4uyDuxCMZcZUE2lh5Vw7celcBow&oe=668F9B4D'],[],m
"My first opportunity to play for Bangladesh,Alhamdulillah.
#Nostalgic# Find me ",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/101100485_10163760184420357_72825766118686720_n.jpg?stp=dst-jpg_s720x720&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=m8lCdKzfLLwQ7kNvgEoTEQF&_nc_ht=scontent.fird1-1.fna&oh=00_AYAMCA1zwHc9sEbmm75hkbpREiluUduhk0nW8bYKztL4IA&oe=668F90AC'],[],m
Father-Son bonding ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/99431774_10163749344380357_81123904927563776_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8fdT16wDdHYQ7kNvgFOoUSt&_nc_ht=scontent.fird1-1.fna&oh=00_AYAJyUKm4tgOmxgB9iLfboKAn6-WohsUafrzzQo-QlXt_A&oe=668FB183'],[],m
Assalamualaikum! Eid Mubarak to all.Please stay home & celebrate Eid with your family. #StaySafe ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/98343404_10163736975100357_4471067921572954112_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=aQKCZoiHvt0Q7kNvgFfMskQ&_nc_ht=scontent.fird1-1.fna&oh=00_AYCSKYoZz8Cwn7c3HfBN4taBFyjpYtIREG_C4CsOuF9O2A&oe=668F8059'],[],m
Alhamdulillah # Fasting,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/97122075_10163663437645357_7886164274534416384_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cj4HKBrlpnIQ7kNvgEEIWQz&_nc_ht=scontent.fird1-1.fna&oh=00_AYCutUs53t-F5U3kD79YSg0o1uchEdNn0G87prtpEFIH1w&oe=668F8719'],[],m
Lockdown is giving us some valuable family time to spend. We made a pizza first time ever. Most importantly it's about the happiness we shared together.,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/94888435_10163577081655357_2510528708020797440_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Xh2Uo-OvUXIQ7kNvgFkcM7M&_nc_ht=scontent.fird1-1.fna&oh=00_AYBKAdSrA-Nul-z9gmSueVPeRXTqN__Y8_qoaqKcQs6jjA&oe=668F87E4'],[],m
"Bit of fun with Raeid while workout.
 ",[],['https://www.facebook.com/Mahmudullah.Riyad/videos/877178336081099/?__cft__[0]=AZUd2fcGHkFozmvWfkriIJkEVeyPPFkomDmruzZvNY_KuoWFn_HnLm_B7LVJoIfYJ0m63Np3rVtKG6af_irBwEeJHF3D4AnKOtyyFVFZdU-ua4osjxlkg8OZMwrRGyE6A67n8nEK8HLXzuL4J9UuyCi1195zQOiFFSiK0SLCcWpNoHTot2xga1tM-voYqhfwwCpxy6XLUJv3PIIeePGfEm1nz8jGxps6e3NNYCGcQE4bbA&__tn__=%2B%3FFH-R'],m
,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1053204258399810/?__cft__[0]=AZWC0KPdk0fEssKcig44JYEDqWAc4HN_AYUAEU4SzzBcA-t_DbmwF58IYFxiONY0bek49RyCUN-dl7e4yrpw4nuO1MVatoENQvuMZ9ujiRKD6UPjZ7G12L6Lwk6FAASCTwHvoiDQxrskb7oTFQK-zU7ToWHkKFyt7smFBOpP1BwsWpqeJBtSLHKjJBkE2yPlrpa_vg0TkGOCCNVlbExIIpJjwyjd-vtZ7HXsRucRgwFOfA&__tn__=%2B%3FFH-R'],m
"اَللّٰهُمَّ إنَّا نَجْعَلُكَ فِيْ نُحُوْرِهِمْ وَنَعُوذُ بِكَ مِنْ شُرُورِهِمْ
Allahumma inna naj’aluka fi nuhurihim, wa na’uzu bika min shururihim
‘O Allah, We place you in front of them, and we seek your refuge from their harms",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/92874462_10163464803265357_4346304597707456512_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=_Mf4FBvuLNcQ7kNvgGlyJVo&_nc_ht=scontent.fird1-1.fna&oh=00_AYD_IfdxqxebJgNzfBJxWvmFgHhn-7UROJC6TEUcLkMAbQ&oe=668FA55F'],[],m
আমার আব্বু-আম্মু। বাবা-মাকে ভালোবাসতে কোনো দিবস লাগে না। মা-বাবার মমতার ছায়া সন্তানের জন্য মহান আল্লাহ-তাআলার অনেক বড় আশীর্বাদ। আল্লাহ তোমাদের সুস্থ্য রাখুক। আমিন।,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/92594009_10163445618900357_727391409232936960_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=zhBQ-xEFPyEQ7kNvgFrYXZW&_nc_ht=scontent.fird1-1.fna&oh=00_AYDHDpoBPjurz_5J9scAHd3DatONM86ulkVcVOKp4B8YLA&oe=668F82E3'],[],m
"Alhamdulillah, last night we are blessed with our second baby boy. Please keep him in your your prayers.
اَللّٰهُمَّ إنَّا نَجْعَلُكَ فِيْ نُحُوْرِهِمْ وَنَعُوذُ بِكَ مِنْ شُرُورِهِمْ
Pronunciation: Allahumma inna naj’aluka fi nuhurihim, wa na’uzu bika min shururihim
Meaning: ‘O Allah, We place you in front of them, and we seek your refuge from their harms",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/92701849_10163420636975357_9039377952881508352_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vVvjnEhxTswQ7kNvgEcZx6-&_nc_ht=scontent.fird1-1.fna&oh=00_AYBTj5AMVqJ71SCLGRIEsxfRW2ffaIHr2RwIXcrVQUu4KQ&oe=668FB094'],[],m
Alhamdulillah another one done. #StayHome #StaySafe,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/558031835067918/?__cft__[0]=AZVNCgBkFhN4S6y-YSe4p5D_vQAbky5wYetOZIpfxwUVe5WTo75Q_lK5ItleFfizndPWtYPB2rOS0LGDBN5deopUhqJhPhy8U8cBYVN_VautxZpRn_OKxpQkX_O_8RObHdBNzv2dNaf5CXkApw1qI-33v3ttw_BMGEVMIvyK2cGxpCA1zk1DJNQ-DtPOLDK1j0oYAeFhXpnoA1q8N6xJ2UKVDZt0yqZuHFlDxyGruLKmEg&__tn__=%2B%3FFH-R'],m
Alhamdulillah! Good one today. enjoyed it. #StayHome #StaySafe.,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/622291348626220/?__cft__[0]=AZX7KtJ3RgKOKc5IM6By8W1ECIE2LzhY8SHWGUN-S8678_ZKA_sLC5qReaM-5_PV1LuFzZfiqbhxocgFT_26S4bGPsDOyHAEXiKupoAOB9uX0zX4owYNVO1AE8Or55ds0zqiD6zB2NVPt2rTYG-gnsdQgL02_GMIehTEKv6WuHb8fo2W1oF9gqAvNqUs3oLM1rqw-2XDqak8kHs3Z0sCOPJZfKkn5aJBoZj68gsWzw53kg&__tn__=%2B%3FFH-R'],m
#StayHome #StaySafe,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/1443822325799776/?__cft__[0]=AZVd6rkOBLOV3Tn0mvpJ3yVd4scNB1H24jq76zT87BqHXvH779JY8MIBa0IijDr4fjycJHqmUQoZyw-zX8tQVBzbSsde_EaTv1IzTSaoPiBoeCRdUBcElk4BuYT1F1HgfhSh4GmFDPcdnvgb8h1Q60LZZPoBPISs4xle9V0K4B-QaVOGfKv_W2TC4C_VujGOkPpuiyDdwZ2xurrzYulnKNYC4da4Wu6n_Iv_jlGHCR-HQw&__tn__=%2B%3FFH-R'],m
#StayHome #StaySafe #stayfit,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/838800186631075/?__cft__[0]=AZUQYz4GxeLJEfXOz_P-4F6cZu5pyjQpXwPycKXJoU4wxBUBLjtIg1xV4FvQq_tnVaV9lzMvOqD0RurarWtwKick_sID0KeSFoIqYTXc_1KoRc6Vw9hc5TRiGagCCxdwj-_taftNvOtQJOaDhR6U5OefU--A5yMdzqnzdTy6BSSMixwOSH38ekFvSRq09idiIu92xFJyGJ_6734-kjlr9TODRmjJBBkLrQFHce_OOWoyDw&__tn__=%2B%3FFH-R'],m
"Happy 49th Independence Day! 
 Long live Bangladesh. #StayHome #StaySafe. May Allah bless us all!",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/90989373_10163344408570357_6510215009555972096_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-U_yjG6f1EgQ7kNvgFKOsoB&_nc_ht=scontent.fird1-1.fna&oh=00_AYBBnioijrS8W6F_-n7bub6IPwzOUfEvoBXYvoA4zgB9fA&oe=668FABC2'],[],m
Best wishes for the run chase. -Admin,[],[],m
On this day in 2015...!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/89335988_10163244738305357_4321089080935841792_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5g8UndZek_gQ7kNvgFhkEEq&_nc_ht=scontent.fird1-1.fna&oh=00_AYCzYSrNf0YHdzzxarZTKb_g5bIBazMs5UYSv3UHor81Qw&oe=668F8BDF'],[],m
"My brother, my friend & my captain. I will always cherish the moments while playing under your captaincy. I also feel the bond I have with you  both on & off the field is very special for me. Congratulations & thanks for all your support. You are my captain. Lots of love & respect for you legend.",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/74804721_10163232043270357_9074353671164133376_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ePjRWEGjdEgQ7kNvgEic_ng&_nc_ht=scontent.fird1-1.fna&oh=00_AYDRoWDk0E1VwZo_ynifW1z5PJL1cmqerQi1QzVx_aZHvQ&oe=668FABD9'],[],m
Full Bangladesh team turns into captain 'Mash'. #ThankYouCaptain,[],['https://www.facebook.com/bdcrictime/videos/206455157113220/?__cft__[0]=AZUc8yeAf_AWV8aB-wav0NPGzfszIuCt6CfXKzrJPrEjyBNIO8C-TLZyKE42mDfYxaP2RUInsw_cMNPA38ctO4l7pCiKUDuygVs1VWIsW4R3AZ3yl8SFc1PMtyCuJyZZj6SvQ3VQfZuZTALlHyKZaRvjnt0We0PRUeiiUn4rgSAR7xgkOxfe6DWIlFLogh7miLj6CUwHX0jfPayDuWCkLMJW9RRK2eMgHx2xfXsXgrK6_aAKU30iAWrkN1Xwdzs_BQc&__tn__=%2B%3FFH-y-R'],m
"Mahmudullah Riyad becomes only fourth Bangladeshi batsman to score 4,000 runs in ODI. -Admin",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/87962896_10163203097505357_3484196453994201088_n.jpg?stp=dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=HFdtVzc9N_kQ7kNvgGgvDm2&_nc_ht=scontent.fird1-1.fna&oh=00_AYACCdp0Dz3hi4pla6Eet5HsEYNkFVKbuuvMzEjT7aPFEQ&oe=668F8440'],[],m
আন্তর্জাতিক মাতৃভাষা দিবসে ভাষা শহীদদের জানাই বিনম্র শ্রদ্ধা।,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/87796703_10163157088100357_7514601555631276032_n.jpg?stp=dst-jpg_s640x640&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=a6gllkqlNREQ7kNvgFk5KpU&_nc_ht=scontent.fird1-1.fna&oh=00_AYAmi7ZxkTfVJUH5TAlQ8155PJC5arvgQtnYaKXZZ3VX-g&oe=668F96FA'],[],m
What a moment! World Champions! Proud of the boys. Heartiest congratulations to Bangladesh U19s!!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/84973190_10163097455540357_7044748815101853696_n.jpg?stp=dst-jpg_s600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5UXqIxtO7wMQ7kNvgEy0hDK&_nc_ht=scontent.fird1-1.fna&oh=00_AYD-cRqvlg3mTd4nK4bfkbje0H0k7-lyv_y20xI9P4utOA&oe=668F825E'],[],m
Congratulations Young Tigers on reaching the Finals of U19 World Cup!!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/85044241_10163081922825357_1551590389180268544_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=sS6vphLDQbUQ7kNvgF-r9rG&_nc_ht=scontent.fird1-1.fna&oh=00_AYDZYU8FZOorjpoOBICuQAQk1JF7pMJfK25zjIyQVUjAqg&oe=668FB347'],[],m
Many happy returns of the day. Happy Birthday Mahmudullah Riyad! -Admin,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/84979534_10163070922040357_8654585721094406144_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1lSUK2ET9uQQ7kNvgFDcxbe&_nc_ht=scontent.fird1-1.fna&oh=00_AYA5vgSuMb2bjuNPNYYPkASJWzd2QOYb7k2H2FLwrB7Lkw&oe=668FA06A'],[],m
লাহোরের গাদ্দাফি স্টেডিয়ামে ব্যাটিং অনুশীলনে ঘাম ঝরাচ্ছেন বাংলাদেশের অধিনায়ক মাহমুদউল্লাহ রিয়াদ। বাংলাদেশ দলের জন্য শুভ কামনা। - Admin,[],[],m
Bangladesh to start their Pakistan mission with T20I series tomorrow. Best wishes to captain Mahmudullah Riyad and Bangladesh team. - Admin,[],['https://www.facebook.com/bdcrictime/videos/110738123676263/?__cft__[0]=AZVIHhlRPxoPN71C24LQhFWIoDHRcQHM9RYXZGspHOWbyUVpeUbqcj1osEuquYj5NbBf9pvi_4WshVWtfS1nOxr6i5Y98ONf9E02L-fVmXBgIKvrHhPYlPAcooPmayskwLsX84ylrLOqR_ZRxZTmV75dNfw7gHkTXKl3YqMjPreYub2X78e8Dj003ilGl_6XQTIBV3r_ez8FRsN0H8UZX258Ax0y0n8x-bQrr5PiNP83jW4FCe1swM_SDVAo_iesovk&__tn__=%2B%3FFH-y-R'],m
#PAKvBAN begins tomorrow. Remember us in your prayers!,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/83324068_10162999946210357_953880608302432256_n.jpg?stp=dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lW3UOw_0kAsQ7kNvgEYdIVB&_nc_ht=scontent.fird1-1.fna&oh=00_AYC9pRGKAcyXg6Mr2ky5n52aWz0eoAciwC07HQeH9G0E9Q&oe=668FAEFD'],[],m
Good morning ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/82511343_10162994302165357_2480795972280516608_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=63MzwXkdSmUQ7kNvgFIrEtR&_nc_ht=scontent.fird1-1.fna&oh=00_AYCtCLjtM0a-0dyFXSxa8x526vYTS2TRlCWqLRJVRTsCKg&oe=668FB07D'],[],m
Always a pleasure playing with universe boss ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/82004501_10162930206090357_2147967733763932160_n.jpg?stp=dst-jpg_s960x960&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tDZJ2Nuw6MEQ7kNvgGh58Br&_nc_ht=scontent.fird1-1.fna&oh=00_AYC-BYVyMDTFHTRuHsuLxauDstX6riiP_ASsuE2hb5kw3g&oe=668F933E'],[],m
Chattogram Challengers is the table topper. instagram.com/bdcrictime/,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/82264152_10162929397220357_3688829651121078272_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lr0SxHZGa8MQ7kNvgFuC8Ih&_nc_ht=scontent.fird1-1.fna&oh=00_AYAIvgPPHUr6Xb3Bgpmtsi9KanDG7yR4PopYJ7ckQJyAKg&oe=668FB184'],[],m
Little gift from my little son last night ,['https://scontent.fird1-1.fna.fbcdn.net/v/t1.6435-9/81802815_10162889738375357_6398276303417507840_n.jpg?stp=dst-jpg_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oAEMHdZ5i-AQ7kNvgHGyZ7K&_nc_ht=scontent.fird1-1.fna&oh=00_AYAUlN-qUlnkRCB7SU-53MEi9h8L6-t4RNVcIfnHnxQhuw&oe=668F861A'],[],m
Special one#SF#Best,[],['https://www.facebook.com/Mahmudullah.Riyad/videos/575865246536022/?__cft__[0]=AZW7mxsdVhouo26v87IambG1FcK_749QCqb7SdiHxsglUcC7LzBXniq7pPbWnKmWbbv-jakedyfUB0xHjRoHkhC6zlnB3TCcMVa5GO2fwTBZqNm6mz19j45PdTWj_6W_Cue6HICnDcYklzcpH551SBSyFl9jz3rqn1sDmSez3nqYgJ2Ay_hwRpS_fxXNvmSHewH6GzFsbvPK9kNPQYoncsILIpXepjDkc3BEg-IGcqhRiQ&__tn__=%2B%3FFH-R'],m
