text,images,videos,gender
শনির হাওরে জগতজ্যোতি’র গলুইয়ে অস্ত যাচ্ছে সূর্য। আমাদের রিনোভেশন শেষের দিকে। ঈদের পরের যেকোন ডেটে বুকিং দিতে পারবেন ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448099600_10232491979143115_1716197555770698056_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oY8RdKJgzlkQ7kNvgE9XQOK&_nc_ht=scontent.fird1-1.fna&oh=00_AYDrltzrMr7H6S6rm3E8vwfXAD8_3fA8yAayo5_XYewvFQ&oe=666F5494'],[],m
শনির হাওরের দিগন্তবিহীন জলরাশি,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448173368_10232491654374996_3341952129870264969_n.jpg?stp=dst-jpg_p180x540&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CG8avKRB7wAQ7kNvgGgVlKk&_nc_ht=scontent.fird1-1.fna&oh=00_AYBSTWPf5XttcOoU4wRBAsx2mebdiHZ7FQq_7yv5rPGqFw&oe=666F4ECF'],[],m
"ডলুরা সীমান্তের ধোপাজান নদীতে সন্ধ্যা 
#border #hill #river",[],[],m
"সুনামগঞ্জের যদ্দুর দেখেছেন, 
তারচে অনেক বেশি এখনো দেখার বাকি! 
 আজ সন্ধ্যায় ধোপাজান নদীতে",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448087177_10232486400443651_9067367854603149161_n.jpg?stp=dst-jpg_s640x640&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TdXTubwIHmYQ7kNvgFsL0TE&_nc_ht=scontent.fird1-1.fna&oh=00_AYCBzlsbbbdvAuGBGjcmleJ-GeJDbFM6GVa-3DmRHnljgA&oe=666F5B07'],[],m
সন্ধ্যা নামার মুখে জমিদারী দেখতে বেরোলাম ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448097180_10232485471500428_4861747463728313002_n.jpg?stp=dst-jpg_p180x540&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=IthzE9mWROoQ7kNvgHgEbeq&_nc_ht=scontent.fird1-1.fna&oh=00_AYCQtzE-SW-zHaoHLVNnzzMqa7brEctB4bkOW5kQhVYzyg&oe=666F5324'],[],m
"সুরমা নদীর ইলিশ 
 #hilsha #ilish #fish #sylhet #surma",[],[],m
যারা ঘাউড়া আর বাচা মাছ আলাদা করে চিনেন না তাদের জন্য এই টিউটোরিয়াল! ,"['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448183650_10232483862020192_8581834682114207098_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=TlHa1NuQNHAQ7kNvgEUOFiq&_nc_ht=scontent.fird1-1.fna&oh=00_AYCoiuDzdzWyOnPVZOFIWfOjGzReau0iggzb8MYAMHb3TQ&oe=666F51C4', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448183249_10232483862380201_3706550266129494955_n.jpg?stp=dst-jpg_p280x280&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eCS5GEoFKqAQ7kNvgHVQAk1&_nc_ht=scontent.fird1-1.fna&oh=00_AYCxjTkvv6FfC2qQft-3sClVwMMbORhxdVcmGq220fu8UQ&oe=666F4EC9']",[],m
"এখানে আজ ভেজা সবুজ, অন্ধকার আকাশ, আসছে বর্ষার ট্রেলার চলমান! মূল সিনেমা দেখার আমন্ত্রণ রইলো! ",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448113435_10232483718896614_8788228540475155644_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6uy40kxGWywQ7kNvgHas9mi&_nc_ht=scontent.fird1-1.fna&oh=00_AYBMU8WlW-s7b42h2XZTXbP7yxhW8vQuUNXG5q8TwE2yNA&oe=666F50F4'],[],m
"৫ টাকায় কলিজা সিঙ্গারা
রাজশাহীতে 
#singara #kochuri #Rajshahi",[],[],m
"তেতুলিয়া নদীর মোহনায় দূর্গম চরমন্ডল
#river #island #bangladesh",[],[],m
Heaven on Bangladesh ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448056903_10232477905431281_2816910055571587928_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=oyrYcED0OrMQ7kNvgFmSEyB&_nc_ht=scontent.fird1-1.fna&oh=00_AYDTDA_cPlZCzDJwUSPVHUTsJjqC14moZC-nTFoDLsrzhA&oe=666F4759'],[],m
"ঝুপ বর্ষায় ক্রিসতাং রুংরাং এই ট্রেকে আমি আছাড় খায়া, জোঁকের কামড়ে, ফ্ল্যাশ ফ্লাডে পড়ে সারা রাস্তা Apu Nazrul রে গাইল্লাইছিলাম 
কান ধরছিলাম - আর কোনোদিন পাহাড় বাইবো না , 
কিন্তু আমি নগদে পল্টি নিছি , ওয়াদা ভেঙ্গে কিছুদিন পরেই আবার পাহাড়ে চলে গেছি ! ",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447898939_3606456736287847_5272026188645557806_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fiFoyuKTnocQ7kNvgHAwemm&_nc_ht=scontent.fird1-1.fna&oh=00_AYDQrOrvCWu0x4VkzBeniOxYT0Nw4tnNldeEJQoAlcDNYg&oe=666F344B'],[],m
"ছয় ঋতুর নানান রদবদলে ঋদ্ধ বাংলাদেশ বর্ণিল হলেও বর্ষাই বোধকরি এই ভূখন্ডের একান্ত নিজস্ব ঋতু। বর্ষা উপভোগে বঙ্গভূমির নানা প্রান্ত ভ্রমণের তাই কোন বিকল্প হয়না। জীবনানন্দের সজল করুণ বাংলাকে খুঁজে পাওয়ার কিছু অবশ্যম্ভাবী গন্তব্যে হতে পারে৷ 
১/ বরিশাল ব্যাকওয়াটার ও ভাসমান হাটসমূহ:  নামে বরিশাল ব্যাকওয়াটার হলেও মূলত বরিশাল-পিরোজপুর-ঝালকাঠি তিন জেলার কিছু উপজেলাজুড়ে ছড়িয়ে থাকা নদ-নদী-খালের অভূতপূর্ব নেটওয়ার্কের নামই বরিশাল ব্যাকওয়াটার। এখানের জীবন জলজ ও জলনির্ভর। এদের নিত্যদিনের হাট… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447812000_10232474514466509_4082339641219596858_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=EbTDHbmnRnYQ7kNvgGGiPIe&_nc_ht=scontent.fird1-1.fna&oh=00_AYCS_bfELSO-2hDE2-xtqamheQ2egSzwUOTHWVGPwXsPNg&oe=666F516F', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447891327_10232474517946596_6380810400935875421_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UYdCUDD9y3YQ7kNvgFnHhl7&_nc_ht=scontent.fird1-1.fna&oh=00_AYAR89c-bgiiSQ1cxAt7Baj1C9WdkCTI0sMdYvauRu351g&oe=666F4051', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448044968_10232474519746641_1096798795439981712_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-6-eU1sV6wcQ7kNvgGWA2dC&_nc_ht=scontent.fird1-1.fna&oh=00_AYBzlFIt0EQ0wik3N3Qd9E7tO2gdkiZt4WlAB5O2JZAFjQ&oe=666F4334', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441923162_10232474520986672_3542899139830261951_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qFgqcdWnfXAQ7kNvgEekg_S&_nc_ht=scontent.fird1-1.fna&oh=00_AYAGga-njXS6vyiHYJGECoc_AXZJQGEliHfNQFuMrqk_eA&oe=666F30CF', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447883444_10232474525946796_4949106127633474931_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Bl2MupJRLWgQ7kNvgFn_u82&_nc_ht=scontent.fird1-1.fna&oh=00_AYAR458LYush0BDTtyOi9FRdzMDtaSi3_naELM400s4yfA&oe=666F29CD']",[],m
জাদুকাটা পাড়ের নির্ভার কৈশোর! ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447815791_10232472783103226_5414883650291968053_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FjuQ8EzWZZ4Q7kNvgGIWLa4&_nc_ht=scontent.fird1-1.fna&oh=00_AYB07hKpr0SXKw_xsf_cl-iMAzAlkz-_ouMhRd-ddFKpYw&oe=666F3BD7'],[],m
"আজকের জাদুকাটা 
#river #tourism #jadukata",[],[],m
"হাওর নদীতে মাখামাখি আজকের সুনামগঞ্জ 
#river #tourism #houseboat",[],[],m
"ভেসে জাদু কাটা নীলে 
কই যায় বাবা ছেলে? ",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447886462_10232471445149778_4920377880860818520_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=LcnrwqG7W-IQ7kNvgED5b8g&_nc_ht=scontent.fird1-1.fna&oh=00_AYCkwM0GOg2AehINiR4glwTsq8DLFakfirUGRwfBdG5Ixw&oe=666F3A3E'],[],m
সুপ্রভাত সুনামগঞ্জ ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/448096573_10232471363427735_3737690567882905049_n.jpg?stp=dst-jpg_p180x540&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UfDRqkdImucQ7kNvgEd8qHO&_nc_ht=scontent.fird1-1.fna&oh=00_AYA_HEiFskl5WXud1NX6lVAvVLYRcl7nf70yeSK3zzKSlw&oe=666F3CF2'],[],m
"শহীদ সিরাজ লেক; সাবেক কোয়ারী লেক 
টেকেরঘাট, সুনামগঞ্জ 
#lake #sun #hill",[],[],m
টেকেরঘাট কথন,[],['https://www.facebook.com/fromctg/videos/907966104468134/?__cft__[0]=AZXRJfZcbhRJMhzPD6RWKvqHoS5BQaFt4_7_mf9AZiDGP-7HNj-H5XpXiV_fMDhe3jU5trTSkiKgQtXq1TimDOQJUTKfuTzESt3UxQhxv0rhr6RVqnnQsbzkw4uhJ-whLtTf1D1BZcgUHS4uTiXmmCpLeMydxTbACWLftTBog82_Bo6vNxf5pgoqtmOcbhLnMRzHueBqR_XKcTQJ7iTAxssg&__tn__=%2B%3FFH-R'],m
"আজকের হাওর 
 #হাওর #tangua #haor #wetlands",[],[],m
ছাগলনাইয়া এক্সপ্রেস ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447748638_10232464022324212_5930368470517587083_n.jpg?stp=dst-jpg_s640x640&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=yYay2tM2WUcQ7kNvgEmAUG1&_nc_ht=scontent.fird1-1.fna&oh=00_AYCf3Y_o4JZhjbsoGWhezMyFj-xRy8VtbJXPJmY_y_0-qA&oe=666F4A6B'],[],m
"ঝা চকচকে দিনে কয়েক ডজন অতিথি নিয়ে ঘাস কার্পেটওয়ালা হাউজবোটে চড়ে নৌবিহারে যাচ্ছি। ঘাস কার্পেট ওয়ালা বা ছাড়া, দোলনা ওয়ালা বা ছাড়া, দোরলক বা খোলা, এটাচ বা নন এটাচ, বারান্দা ওয়ালা বা ছাড়া, ছিমছাম বা আহজাদা আপনার যেমনটা দরকার  তেমন হাউজবোটে আপনি যেমনটা খেতে চান তেমন মেন্যুতে (যেমন আজ গেষ্ট খাবে আখনি ও গরুভুনা) টাঙ্গুয়ার হাওরে হাউজবোটে ট্রিপ আয়োজন করে দিবে আমার এজেন্সি। আর আমার ব্যক্তিগত টেষ্টের ছোঁয়া পেতে চাইলে জগতজ্যোতি তো থাকছেই! 
 তবু এইবার হাওরে আসুন! ","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/441905082_10232463886480816_100058940181660040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BSthDh7m0EQQ7kNvgF6dKQU&_nc_ht=scontent.fird1-1.fna&oh=00_AYBX0QmbK-ZAfC3hx78PWIHnqWqET7AbXDKivezzV1lnTg&oe=666F26D7', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444482372_10232463886960828_6583210720913919384_n.jpg?stp=dst-jpg_p480x480&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rJ7VQPiL07AQ7kNvgGki3TL&_nc_ht=scontent.fird1-1.fna&oh=00_AYDEp8bLdTWCPGtCFWo5T1djdzreoBPLRYg8z1zbDAkhOg&oe=666F411C', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447729083_10232463887320837_872456095409049853_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=dL0QjuUbqnoQ7kNvgHatFqz&_nc_ht=scontent.fird1-1.fna&oh=00_AYD5FknkBlqHgll_2JFgF2lRkSSGC81RyNfaqRLpM3hvnQ&oe=666F35EC']",['https://www.facebook.com/1266513772/videos/pcb.10232463891160933/831995644958280?__cft__[0]=AZUYNL0oNvW3xUA0m6PgSpWfMMXmVpAS6wTJmLV6sEcpO4VkU8Vfh2nRCTQICiDVfxBstvBgtQ9dMQRkRlrIYgukYIc8wr052fRCsjaBY241xeM3zIZTJkmhZXdQpKxAPLgqTMip5RA3LEDLxrjesmiCo3VLyXM5hbn-POXh3fHDPbzMz0MKpKOHJPK9CKiY2wFS6NnIf1DrSv1r8pBfhL2V&__tn__=*bH-R'],m
"হাওরের সুখী মানুষ
#haor #wetland #হাওর #local",[],[],m
Lost in flickering lights,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447733305_10232461418139109_2217529442347563236_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RSxC6Lo9C0QQ7kNvgE8vdva&_nc_ht=scontent.fird1-1.fna&oh=00_AYAbJ1hHZRarJQKQkmoUSRTdnOkL7YC15Uf7EMhlTWlu7w&oe=666F367B'],[],m
"সুরমা নদীর দেশী মাগুরের মিক্সড ঝাঁকা। সবগুলো একসাথে বেচতে চান কাকা! 
#deshi #river #fish #fishing",[],[],m
রাক্ষুসে গজার তার স্বভাবমত মরার আগতক গিলে গেছে শিকার! আসলেই স্বভাব যায়না ম'লে! ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444760432_10232459705896304_4714121894253321500_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=rdDenf95mVYQ7kNvgEZ_tLY&_nc_ht=scontent.fird1-1.fna&oh=00_AYA8RF8Snfym5a6UH-YOttCFUuQKOxdTxb3m8VRDmgTs7w&oe=666F36E9'],[],m
সিঁদুররাঙা সুন্দরী পুঁটি ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444501084_10232459508251363_7196575305191122672_n.jpg?stp=dst-jpg_s640x640&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=e3dltblS0o4Q7kNvgEj0fVO&_nc_ht=scontent.fird1-1.fna&oh=00_AYC_n_Qez2ej4ZY5TiGerR6P0ZcSFUmsASKTB1CZqQ0xjw&oe=666F3BD3'],[],m
"সুনামগঞ্জে আমাদের হাউজবোট জগতজ্যোতি - An Eco Houseboat of Tangua তিন সিজন দিব্যি সার্ভিস দেয়ার পর এ বছর মেজর ওভারহোলিং করাচ্ছি। নৌকা উপরে তুলে প্রতিটা তক্তা হ্যামারিং করে প্রয়োজনে বদলানো হয়েছে, ঘোড়া-গোছাগুলো আরো স্ট্রেনথেন করা হয়েছে। ইঞ্জিন ও গিয়ারেও মেজর ওভারহোলিং হয়েছে। আলকাতরা মারার পর ফ্লাশ ফ্লাডে কাজ ক্ষতিগ্রস্থ হয়েছে ও মিস্ত্রির অভাবে দীর্ঘসূত্রিতায় পড়েছিলাম। আজ সুনামগঞ্জ এসেছি, আমার পার্টনার জুয়েল ভাইও আছেন। এবার ভেতরের ও ছাদের ফার্নিশিং এর কাজ ধরিয়েছি বাইরের জেলার মিস… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/442494524_10232458663470244_7751306031100607314_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=9krC86-ymH4Q7kNvgE8CHMt&_nc_ht=scontent.fird1-1.fna&oh=00_AYBwEu60xJoNLiV0uy40G5S_2wcGpdaqYxg4dgma9PzSHg&oe=666F4ADC', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/439437459_10232458664110260_5927361646596068008_n.jpg?stp=dst-jpg_p480x480&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BjA8jG9zHXwQ7kNvgEp5pEw&_nc_ht=scontent.fird1-1.fna&oh=00_AYCMtDGqvWSZWn4uBjP9zCbc2K_czbS16VxmTG8YA6Kg2w&oe=666F5BD0', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444458232_10232458664510270_8528679494814375883_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lKPOCi_mLasQ7kNvgGz-X2S&_nc_ht=scontent.fird1-1.fna&oh=00_AYBg-d--Ojd1yjZgegOC4FClAH_BQIaxYrdIedFUYhEwBg&oe=666F2F91']",[],m
ঘর কাজ আর নাও কাজের কোন শেষ নাই তাই জগতজ্যোতির রিনোভেশনের ফাইনাল টাচ দিতে চলে আসলাম সুনামগঞ্জে! আর কাল যেহেতু তথ্য মন্ত্রণালয়ের ট্রিপ আছে তাই মাছ বাজারে তো আসা লাগেই! btw এত বড় রানী মাছ দেখেছেন কখনো? ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444455764_10232457990453419_5486352985073469948_n.jpg?stp=dst-jpg_s640x640&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=GC3AeSzrSc4Q7kNvgE5LH8L&_nc_ht=scontent.fird1-1.fna&oh=00_AYDbYOuBiiEoBv21Nzlk1tX5fpR3dEjdQf_6tqRr9GEf5Q&oe=666F307E'],[],m
"কালকের হাওর ট্রিপের জন্য খরিদ করিলাম রিঠা, গাগলা, বাছা, শিলন ও লালচে রুইয়ের মত মহার্ঘ্য সব মাছ! 
 #fish #fishing #tour #tourism #river",[],[],m
"আমার উঠানে আমি 
""তোমারই অন্ধকারে, যে শব্দ বয়ে চলে, 
এসো কান পেতে রই নিরবে… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t1.18169-9/11169219_10206733941248266_8800245806211714239_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7JO5hNe9jMEQ7kNvgGlZHxk&_nc_ht=scontent.fird1-1.fna&oh=00_AYCmfNUN_pzaSITE_U9Zv1R0ZlxVSrVlg-0d5wsMDpo0vQ&oe=6690F8CD'],[],m
"যমুনাপাড়ের ছাপড়া হোটেল। সারাদিন নদীর মাছ আসছে, রান্না হচ্ছে। হাঁস-গরুও আছে। লোকজন খাচ্ছেও জব্বর। নাম গোলামের হোটেল। এর পাশেই আরেক ছাপড়া; সেখানেও একই আয়োজন বাট সেটা রাজা মিয়ার হোটেল! রাজা-গোলামের এই নির্বিবাদ সহাবস্থান সত্যিই দেখার মত! অনেকেই হয়তো গিয়েছেন; যারা যাননি তারা আগ্রহী হলে তাঁদের নিয়েও ঘুরে আসবোনে একদিন! হোটেলের খাবার দাবার ও কারবার কমেন্টবক্সে দেয়া ভিডিও লিংকে!",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444138520_10232454635769554_526710515829892398_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=CZqHZF1wCEMQ7kNvgHDArYi&_nc_ht=scontent.fird1-1.fna&oh=00_AYC-y8c_7xbe_RtOMlx_Rv8kvWIihklEDMmjSm4cIiNKLQ&oe=666F4216'],[],m
"পদ্মার পাড়ে টিনের চালে ঝুম বরষা
#rain #rainy #day #river",[],[],m
"খাসির মাংসের ক্রাম্ব চপ। পুরান ঢাকার শতবর্ষী ডেলিকেসি। খায়তায়নি? 
#fry #cutlet #chop #mutton #chicken #potato",[],[],m
"এই মৌনব্রতধারী ভবঘুরে উদাসী বিড়িখোরের দেখা পেলাম বিকেলবেলা বাল্লা সীমান্তে খোয়াই নদীর পাড়ে। বিড়ি খাবি তো এয়সি; একটা মুখে- একটা হাতে আরেকটা স্ট্যান্ডবাই! আমার সঙ্গী তারে একটা বিড়ি সাধলে সে বিড়ি হাতে নিয়ে ব্র
‍
্যান্ড দেখলো; বেনসন লাইট দেখে বোধহয় মনপুত হলো তাই রাখলো কিন্তু একটা বাক্যও খরচ করলো না! খানিক বাদে দেখি বাল্লা রেলস্টেশনেও সে উপস্থিত! পরে যখন আসামপাড়ার অটোতে তখন দেখি তার গন্তব্যও আসামপাড়া! 
ঐতিহাসিক বাল্লা লোকাল ট্রেনের গন্তব্য শতবর্ষী পরিত্যক্ত বাল্লা স্টেশন নিয়ে একটা… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447257340_10232447821719207_2440401907323643567_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bM8IstxJdZ8Q7kNvgEnmTCF&_nc_ht=scontent.fird1-1.fna&oh=00_AYAhfXzhLUTl9Xj0MB4EKv9FX-NvgG-WyINoikPtD9Ekpw&oe=666F5635', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/444480930_10232447823399249_166208434877745489_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=5HyIrV-F3BoQ7kNvgFAgZ8R&_nc_ht=scontent.fird1-1.fna&oh=00_AYC8rU5GwLfVqfksJnkygo5kfDWPGKJaMtYI-pVT1NKMYg&oe=666F5A8F', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/442505193_10232447823879261_2111081036889178725_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lZkIDqJ1sMwQ7kNvgEmEsmC&_nc_ht=scontent.fird1-1.fna&oh=00_AYBLXfXacGb3QRUp93PqfVff6lUHNkp7EgH2HhILKpmJxw&oe=666F3CAB']",[],m
"সদরঘাটে মধ্যরাত 
#river #tourism #bangladesh",[],[],m
"স্বর্ণের ব্যবসা বা স্বর্ণকার, নরসুন্দর বা নাপিতের কাজ তথা শীলকর্ম এবং মিষ্টির ব্যবসা তথা ঘোষকর্ম বঙ্গদেশে এই পেশাগুলো মূলত হিন্দুদের আদি ব্যবসা। কিছু ব্যতিক্রম ছাড়া হিন্দুরাই এসব ব্যবসা ভালো করে। তবে রাজশাহী সাহেববাজার স্বর্ণপট্টিতে নিবিড় মনোযোগে কাজ করতে দেখলাম একজন মুসলিম স্বর্ণকারকে। আগে যেমনটা বললাম এ পেশায় মুসলিমদের অংশগ্রহণ কম। তার উপর উনি তো একেবারে কপালে নামাজের কালো দাগ ফেলে দেয়া দাড়ি টুপিওয়ালা মুসলমান। পরে খোঁজ নিয়ে জানলাম রাজশাহী, চাঁপাই, বোগড়া, নওগাঁয় মুসলিম স্বর্… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447721340_10232445893030991_7707182551185128182_n.jpg?stp=dst-jpg_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fmoDAvWTO0QQ7kNvgFkwQEv&_nc_ht=scontent.fird1-1.fna&oh=00_AYCOWseBHcom6kiYq5IidH3tc3dUaHpjN9wJf73GlsUTDg&oe=666F3273'],[],m
"দৌলতখান ঘাটে শেষ বিকালে উত্তাল মহানদী মেঘনা!  
#wild #river #sea #shore",[],[],m
"""আসমান তুই কাঁদিস কেন অট্টালিকার পাহাড়ে?""",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/442498090_10232445446099818_1815562288623337766_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BC3fJ4bITXUQ7kNvgGI0yNr&_nc_ht=scontent.fird1-1.fna&oh=00_AYCFLYxuRNSJ84InyumFZqDL_dlJb731j1f0qnsX00EqAw&oe=666F4689'],[],m
সুন্দরবনের কোথাও (সম্ভবত নীলকমলে) সূর্যটা নিভে যাচ্ছিলো অন্ধকারের দিকে। আর লুঙ্গি গামছা সহযোগে আমি যাচ্ছিলাম কোথায় সেটা আর এখন মনে নাই। সেসময় অর্থের ইনফ্ল্যাশন রেটের মত সময়ের ইনফ্ল্যাশনও সেভাবে বাড়েনি! আর এখন? ,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447609661_10232442588988392_5801901420039829324_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=wDOAnqjUs7AQ7kNvgFbKrjp&_nc_ht=scontent.fird1-1.fna&oh=00_AYAX5KauVViov7Crvgw7cChMk-96aBZ4E5CIUEeboqMNPw&oe=666F2F2A'],[],m
"হাউজবোটে নতুন পানিতে ভেসে মাছ খাওয়ার ট্রিপ 
 বিশেষ অফারে এসি বাসে আসা যাওয়া সহ মাত্র ৭৫০০ টাকা।  01712469935",[],[],m
সঠিক সময়ে সঠিক জায়গায় না জন্মালে কি বিপদ তা চায়না থ্রি লিচুর দাম দেখে বুঝা যাচ্ছে। অনলাইনের বিভিন্ন জায়গায় দিনাজপুরের চায়না থ্রি লিচুর দাম প্রতি শ এক হাজার থেকে ষোলোশ টাকা। দিনাজপুরের বাজারে ৫০০-৬০০ টাকা। অথচ দুই সপ্তাহ আগে খাগড়াছড়ির চাষীরা চায়না থ্রি পঞ্চাশ থেকে দেড়শো টাকা শ তে বিক্রি করতে বাধ্য হয়েছে। যদিও সাইজে কিছুটা ছোট কিন্তু খাগড়াছড়ির চাষীরা ভালো দাম পাননা কারণ পাঁচ-ছয় জায়গায় চাঁদাবাজি। পাইকাররা ভয়ে সেখানে যান না। কমেন্টে লিংক দিলাম যেখানে চেয়ারম্যানঘাটে পাহাড়ি চায়না থ… See more,['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/447586880_10232439670195424_2191679970661317487_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=asR6lyBfCnEQ7kNvgEcYgio&_nc_ht=scontent.fird1-1.fna&oh=00_AYBXcz9GpUAOUu3sSZbIKjc6rpRHua3llIgBHYxoLIw1KA&oe=666F4A34'],[],m
"১৫ কেজির কোরাল; কোরবানীর ঈদের আগের দিন বলে মাত্র ৬০০ টাকা কেজি! 
#market #fish #snapper #sea #fishing",[],[],m
না এটা হোভারক্রাফট না!,[],[],m
