"attachments/0/style_list/0","attachments/0/style_list/1","attachments/0/style_list/2","attachments/0/style_list/3","attachments/0/style_list/4","commentUrl","commentsCount","date","facebookId","facebookUrl","feedbackId","id","likesCount","pageAdLibrary/id","pageAdLibrary/is_business_page_active","postTitle","profileId","profileName","profilePicture","profileUrl","text"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=1447170655898436",,"2024-03-06T10:04:13.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMTQ0NzE3MDY1NTg5ODQzNg==","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8xNDQ3MTcwNjU1ODk4NDM2","3",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","pfbid02oKYWtBSDwjLau4TDjvqmURPZy2TPqBsmMoF4WVrid6R3WaybJ9TYzCqWF1ZXQ9kl","Nurun Nabi","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/391693015_10161206061379224_9209266308871838141_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=jGxydUlh08wQ7kNvgFAHDpu&_nc_ht=scontent-iad3-1.xx&oh=00_AfB8Bj8HWep9uigo1R2XRXXBL8QpthZldu9880A1TtrZzA&oe=663FB2B0","https://www.facebook.com/muhammad.nurunnabi.3","এটাকে টার্ন এরাউন্ড করানোটাই হচ্ছে বর্তমান সময়ের মুক্তিযুদ্ধ।"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=451408430551967",,"2024-03-06T08:15:22.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfNDUxNDA4NDMwNTUxOTY3","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV80NTE0MDg0MzA1NTE5Njc=","0",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","pfbid0Xpo2T1RK3QnMPfK5RnqTTTQU6XSEs9ZA8KFWSMCpXDopHtP61G7NBNNGApVmnA2wl","Tariful Rafin","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/430969885_418116860784257_2451620360046790445_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pRqr7ZXkPKAQ7kNvgGnjvGV&_nc_ht=scontent-iad3-1.xx&oh=00_AfCZSXlz8DgEyNlsYEe-hV7ycqkvRuqJKJroosRtQ6Er4g&oe=663FB182",,"এটা খুবই দুঃখজনক 😥"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=382331328077948",,"2024-03-06T07:10:22.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMzgyMzMxMzI4MDc3OTQ4","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8zODIzMzEzMjgwNzc5NDg=","0",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","100001043029676","Ruhul Amin Ripon","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/437689254_7831498263561530_8679300764178452671_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=vXFltfJyBQkQ7kNvgFnLkIz&_nc_ht=scontent-iad3-2.xx&oh=00_AfATAUtlOkJacd-9jU3e5GuXnwbL2_EQnF3urCn4rgUmpg&oe=663F976E",,"সঠিক"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=1139145280851802","2","2024-03-06T05:53:44.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMTEzOTE0NTI4MDg1MTgwMg==","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8xMTM5MTQ1MjgwODUxODAy","2",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","pfbid02RCoy3CsZTrPqpYQFvfarK5fEmANPdNJsGfLw4hGhHvF8qXpqzPzKwdb5jGaVyF55l","Kazi Tahmina","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/409162681_3508461816151276_7857609926054616072_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=bM39Uj0XvqQQ7kNvgFKxiMU&_nc_ht=scontent-iad3-2.xx&oh=00_AfDJ5Fxqxc8UXlHBD_vVSRcypbfDjbmJic9RpCyJGzFqJw&oe=663FACCF",,"বন্ধ করেছি বাক স্বাধীনতা,রুখেছি দ্বায়িত্ববোধ,ছাঁটাই করছি দক্ষ কর্মী,বেঁধেছি কাজের গন্ডি, তুমি ফিল্ড কিভাবে তৈরী করবে?"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=323191144069125",,"2024-03-06T04:26:33.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMzIzMTkxMTQ0MDY5MTI1","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8zMjMxOTExNDQwNjkxMjU=","1",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","pfbid02nTuGHXasgbjBuzWQ8qDV9767D6dLrUnEmTBwbuPVj5my3VNWN6YvGp1oKF5428Fml","Mohammed Manjur Morshed","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/433861527_10160283832274811_3339313681382774184_n.jpg?stp=c16.1.31.32a_cp0_dst-jpg_p34x34&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cYT5de8TvK4Q7kNvgEH_qNQ&_nc_ht=scontent-iad3-1.xx&oh=00_AfDgnCQngYB3_7Yk9JRylDSil6bRC3TddtFKkcTZXepmpA&oe=663F9C08","https://www.facebook.com/manzur.morshed.37","এটাকে বলে মিডিয়া মাৎস্যন্যায়!😉😄 এদেশের মিডিয়াকর্মীরা তো আর ভিন গ্রহ থেকে আসেনি! তারাও তো এই সমাজেরই অংশ।"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=1580799542739181",,"2024-03-06T02:45:19.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMTU4MDc5OTU0MjczOTE4MQ==","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8xNTgwNzk5NTQyNzM5MTgx","1",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","1613296145","Farhad Hossain","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/423194102_10229436519850101_7353466140415859211_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qjDbtQAy8osQ7kNvgE_AUzS&_nc_ht=scontent-iad3-1.xx&oh=00_AfDwRIbr0cIDbGzG2kbWavwJSErHnPMXktjREVhQ_ooRYQ&oe=663FB776",,"সহমত"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=1403142390570756","1","2024-03-06T02:11:31.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMTQwMzE0MjM5MDU3MDc1Ng==","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8xNDAzMTQyMzkwNTcwNzU2","2",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","100001201826336","Belal Rezvi","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/235604675_4461850093865007_356368723815435011_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=6il6u7G-83kQ7kNvgGgusML&_nc_ht=scontent-iad3-2.xx&oh=00_AfDM-duG8dOTc2l-0a9lKJpOfe5hmXqCVWtxJ1W-N8RGbw&oe=663FA774","https://www.facebook.com/belal.rezvi.1","এটাই ইন্ডিয়ার বড় সাফল্য"
,,,,,"https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl?comment_id=1122080625599340",,"2024-03-06T01:17:29.000Z","10162251706567871","https://www.facebook.com/shujon/posts/pfbid034wAPgGFY8bGkh6yTE9Y2KAEmxbdbpnNaJy8UsULTnf6pxsRusNybmqNERfJnvXxFl","ZmVlZGJhY2s6MTAxNjIyNTE3MDY1Njc4NzFfMTEyMjA4MDYyNTU5OTM0MA==","Y29tbWVudDoxMDE2MjI1MTcwNjU2Nzg3MV8xMTIyMDgwNjI1NTk5MzQw","2",,,"আমাদের দেশের মিডিয়া কর্মীদের সামাজিক দায়িত্ববোধ তৈরি হয় নাই। তারা বেশিরভাগ সময় ইন্ডিয়ান মিডিয়া ফলো করে। ইন্ডিয়ান নিউজকে বাংলাদেশের মানুষের কনটেন্ট মনে করে । ফলে তারা ভুল গেটকিপিং করে, ভুল এজেন্ডার পেছনে দৌড়ায়। এত বড় ব্যর্থ মিডিয়া সিস্টেম  সম্ভবত খুব কম দেশই আছে।","pfbid0wMNgbLqH293qVUYrvE1Nxz9uQ49AZiHdisA2ENZDFgwQMX7WSdwYaBAu1jyQttJ4l","Nasim Mahmud","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/438096480_10169075622550556_1578084034973856506_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AcrZNenOXjgQ7kNvgHMHda6&_nc_ht=scontent-iad3-2.xx&oh=00_AfAhot4hKFeOfWfkQers1Pha_AP7t3VTa2kcs0FBU_JGiA&oe=663FA416",,"শুধু মিডিয়া কর্মী নয়, সমাজের বেশীরভাগ স্তরেই একই অবস্থা। মিডিয়ার টা হয়তো চোখে লাগছে।"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=523636939970672",,"2023-10-01T14:09:25.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfNTIzNjM2OTM5OTcwNjcy","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV81MjM2MzY5Mzk5NzA2NzI=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid029tH2YJMCFEZCkCVVSTSd26tVsXFDxSgp2XzVTYCHUdfUJciiAE8zuvx4PzTBG6TMl","Sayed Tabassum Tultul Tonika","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/438241631_925892809329391_5401105766300349703_n.jpg?stp=c0.0.32.32a_cp0_dst-jpg_p32x32&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lM2cQGntTHAQ7kNvgE2rT7F&_nc_ht=scontent.fcps3-1.fna&oh=00_AfCCgXF9qZy3zfngx_X7krMZGaJhz6UsNbxnFg3wFE-d_w&oe=663F9E88",,"Alhumdlillah"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=633578665492816",,"2023-10-01T05:41:52.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfNjMzNTc4NjY1NDkyODE2","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV82MzM1Nzg2NjU0OTI4MTY=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02H4yUk7s4oHeex341dkPzDkM8iVpbN9TDZJvxn6ppvahsnU6w22vRuV2kWdsFcH5l","Kamruzzaman Bablu","https://scontent.fcps3-1.fna.fbcdn.net/v/t1.6435-1/186464323_10228535141463044_4587796429137210415_n.jpg?stp=c255.42.770.769a_cp0_dst-jpg_s32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=UoU6vQKANBoQ7kNvgE0gGhF&_nc_ht=scontent.fcps3-1.fna&oh=00_AfB2Tp3nYyg62sOxujvLWn8qvxxtiIxLWRLKsrrvOTDLEg&oe=6661346D","https://www.facebook.com/kamruzzaman.bablu.39","Congratulations"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=827463365591479",,"2023-09-27T15:06:26.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODI3NDYzMzY1NTkxNDc5","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84Mjc0NjMzNjU1OTE0Nzk=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02umG6qi8zxX2sXs3nkahjrbKrsfmF8akekjb7R8tWjCHdk9L3iiggJaErPDnE2zDl","Zainul Abedin","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/305312053_10222677766594784_7967381629239604486_n.jpg?stp=c0.5.32.32a_cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=O9Rd0R3DO4gQ7kNvgGLjBSv&_nc_ht=scontent.fcps3-1.fna&oh=00_AfCpWc_sYUrsCIyAGKqFZxx-tnGlYqUi9h__6WBiRJeH6Q&oe=663F8F2F","https://www.facebook.com/zainul.abedin.589","Congratulations!"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=328312486399194",,"2023-09-27T12:51:06.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMzI4MzEyNDg2Mzk5MTk0","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8zMjgzMTI0ODYzOTkxOTQ=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid029p1zcPuz3FU86uGwTj4fW1gT5yeAbzt5dEjpFSa1t8C2fX3CZbb3BtW3sxpivpUql","Shafiul Islam","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/277772743_10229053997124449_8103806902358562238_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=BMQT2Bbd7TYQ7kNvgFJI35K&_nc_ht=scontent.fcps3-1.fna&oh=00_AfAVzp9SiIOMry-qJO_qZXsJnj5bwmQJfGdWH_ubLutPhA&oe=663F8B29",,"Congratulations 👏🎉"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=848822123473155",,"2023-09-27T10:36:44.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODQ4ODIyMTIzNDczMTU1","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84NDg4MjIxMjM0NzMxNTU=","0",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","1424782621","Sohel Mahmud","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/436236592_10233534123281342_8138140613353618271_n.jpg?stp=cp6_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uY0YfGZuNJAQ7kNvgEHupJ-&_nc_ht=scontent.fcps3-1.fna&oh=00_AfB11LnoiWrpoqBomca6HQRfNzWPBgat9_K4DmrHmQ_OLg&oe=663FB263","https://www.facebook.com/mahmudsohel","অনেক অভিনন্দন।"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=811123424148194",,"2023-09-27T09:51:37.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfODExMTIzNDI0MTQ4MTk0","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV84MTExMjM0MjQxNDgxOTQ=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid023CoLMEYpPhYMJwEp8Hdy8iyCemDeLRreuVp3ULSERqg7UFmtPA4bX71TihH4nvG7l","Lucky Tanzila","https://scontent.fcps3-1.fna.fbcdn.net/v/t31.18172-1/13668866_1754653461416572_4986316542600472997_o.jpg?stp=c0.1.32.32a_cp0_dst-jpg_p32x32&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cDU3aNBM-icQ7kNvgGYNxgx&_nc_ht=scontent.fcps3-1.fna&oh=00_AfC50z8NHKOIDavTevEvpj_qowufrTiSb5lr-wRdZ--q9A&oe=66614D46","https://www.facebook.com/people/Lucky-Tanzila/pfbid023CoLMEYpPhYMJwEp8Hdy8iyCemDeLRreuVp3ULSERqg7UFmtPA4bX71TihH4nvG7l/","Congratulations 🎊🎈🎉"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=1259944844703498",,"2023-09-27T09:29:15.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMTI1OTk0NDg0NDcwMzQ5OA==","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8xMjU5OTQ0ODQ0NzAzNDk4","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid02dmMKjCi6ckqLQSSUsdLEnChoZH6Zbb8qLfteALbv4J3uRB5yXsAmu89CgGB4Q1RQl","Mohiuddin Ahmed","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/363358503_1215103966556577_5730430669997441646_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=1zsplbT8QbsQ7kNvgGdl9-M&_nc_ht=scontent.fcps3-1.fna&oh=00_AfDSlXmxIIf6WkAgChXgCrPznx3CY1DvoZkiW4qjKqF8HA&oe=663F8ACA","https://www.facebook.com/people/Mohiuddin-Ahmed/pfbid02dmMKjCi6ckqLQSSUsdLEnChoZH6Zbb8qLfteALbv4J3uRB5yXsAmu89CgGB4Q1RQl/","Congratulations 👏👏👏"
,,,,,"https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl?comment_id=283028374664118",,"2023-09-27T06:18:52.000Z","10161948233052871","https://www.facebook.com/shujon/posts/pfbid0pKardpHvKumsxHKB8mU7YLhq42cuVdanznFnyPrSa8o1n4Hm8KhxKimRmXmSxFZRl","ZmVlZGJhY2s6MTAxNjE5NDgyMzMwNTI4NzFfMjgzMDI4Mzc0NjY0MTE4","Y29tbWVudDoxMDE2MTk0ODIzMzA1Mjg3MV8yODMwMjgzNzQ2NjQxMTg=","1",,,"Alhamdulillah. My research paper has been awarded the “Top Paper” at Global Fusion Conference.","pfbid0FFkBmXkbPUEyaM6XVArjJ7TsdnUUi6TYTKekNG3aERm4xwG71ZL3ZpQvMTseBa7Rl","Wahidul Islam","https://scontent.fcps3-1.fna.fbcdn.net/v/t39.30808-1/426453061_7989606591054625_2314066014556767504_n.jpg?stp=cp0_dst-jpg_p32x32&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=MVnkY9vyeMYQ7kNvgF0Guku&_nc_ht=scontent.fcps3-1.fna&oh=00_AfDrIrJAL7aplqx2HGOip3Qb6AfEG_bxe9q_aQU2frPrkQ&oe=663F97A6","https://www.facebook.com/wahidul.islam.16906","Congratulations on your success"
